"view_history","rt","trial_type_label","trial_type","trial_index","time_elapsed","internal_node_id","participant_id","stimulus","response","no","exp_id","condition","item_type","item_id","is_practice","word","word_index","word_count","too_fast","correct_answer","response_label","correct"
"","388","spr_word","html-keyboard-response","2370","829557","0.0-2370.0","4qcemy4k","<div class=""spr-display"">The pianist remembered who the competent conductor that the beautiful cellist adored secretly and woefully sent a letter to the oboist.</div>"," ","113","1b_2a","a","5","1b_2a-5","0","oboist.","20","21","false","","",""
"","477","comprehension","html-keyboard-response","2371","830035","0.0-2371.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did someone send a letter to the oboist?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","113","1b_2a","a","5","1b_2a-5","0","","","","","f","Yes","true"
"","306","feedback","html-keyboard-response","2372","830343","0.0-2372.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","113","1b_2a","a","5","1b_2a-5","0","","","","","","",""
"","null","fixation","html-keyboard-response","2373","830845","0.0-2373.0","4qcemy4k","<span class=""fixation"">+</span>","null","109","1b_2a","a","4","1b_2a-4","0","","","","","","",""
"","122","prompt","html-keyboard-response","2374","830968","0.0-2374.0","4qcemy4k","<div class=""spr-display"">--- ----- ---------- --- --- ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","109","1b_2a","a","4","1b_2a-4","0","","","","","","",""
"","193","spr_word","html-keyboard-response","2375","831163","0.0-2375.0","4qcemy4k","<div class=""spr-display"">The ----- ---------- --- --- ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","The","0","21","false","","",""
"","177","spr_word","html-keyboard-response","2376","831341","0.0-2376.0","4qcemy4k","<div class=""spr-display"">The panel ---------- --- --- ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","panel","1","21","false","","",""
"","181","spr_word","html-keyboard-response","2377","831523","0.0-2377.0","4qcemy4k","<div class=""spr-display"">The panel remembered --- --- ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","remembered","2","21","false","","",""
"","175","spr_word","html-keyboard-response","2378","831700","0.0-2378.0","4qcemy4k","<div class=""spr-display"">The panel remembered who --- ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","who","3","21","false","","",""
"","173","spr_word","html-keyboard-response","2379","831874","0.0-2379.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the ------- --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","the","4","21","false","","",""
"","167","spr_word","html-keyboard-response","2380","832042","0.0-2380.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward --------- ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","awkward","5","21","false","","",""
"","180","spr_word","html-keyboard-response","2381","832223","0.0-2381.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist ---- --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","scientist","6","21","false","","",""
"","167","spr_word","html-keyboard-response","2382","832392","0.0-2382.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that --- -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","that","7","21","false","","",""
"","177","spr_word","html-keyboard-response","2383","832570","0.0-2383.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the -------------- --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","the","8","21","false","","",""
"","173","spr_word","html-keyboard-response","2384","832744","0.0-2384.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional --------- ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","unconventional","9","21","false","","",""
"","180","spr_word","html-keyboard-response","2385","832926","0.0-2385.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor ----- -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","professor","10","21","false","","",""
"","169","spr_word","html-keyboard-response","2386","833096","0.0-2386.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked -------- --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","liked","11","21","false","","",""
"","172","spr_word","html-keyboard-response","2387","833270","0.0-2387.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly --- ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","benignly","12","21","false","","",""
"","174","spr_word","html-keyboard-response","2388","833445","0.0-2388.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and ---------- ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","and","13","21","false","","",""
"","188","spr_word","html-keyboard-response","2389","833635","0.0-2389.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly ------- --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","hesitantly","14","21","false","","",""
"","168","spr_word","html-keyboard-response","2390","833804","0.0-2390.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded --- ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","awarded","15","21","false","","",""
"","196","spr_word","html-keyboard-response","2391","834002","0.0-2391.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded the ----- -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","the","16","21","false","","",""
"","173","spr_word","html-keyboard-response","2392","834176","0.0-2392.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded the grant -- --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","grant","17","21","false","","",""
"","181","spr_word","html-keyboard-response","2393","834358","0.0-2393.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded the grant to --- -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","to","18","21","false","","",""
"","170","spr_word","html-keyboard-response","2394","834528","0.0-2394.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded the grant to the -----------</div>"," ","109","1b_2a","a","4","1b_2a-4","0","the","19","21","false","","",""
"","268","spr_word","html-keyboard-response","2395","834798","0.0-2395.0","4qcemy4k","<div class=""spr-display"">The panel remembered who the awkward scientist that the unconventional professor liked benignly and hesitantly awarded the grant to the researcher.</div>"," ","109","1b_2a","a","4","1b_2a-4","0","researcher.","20","21","false","","",""
"","727","comprehension","html-keyboard-response","2396","835526","0.0-2396.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Was a grant awarded to a researcher?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","109","1b_2a","a","4","1b_2a-4","0","","","","","f","Yes","true"
"","290","feedback","html-keyboard-response","2397","835817","0.0-2397.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","109","1b_2a","a","4","1b_2a-4","0","","","","","","",""
"","null","fixation","html-keyboard-response","2398","836319","0.0-2398.0","4qcemy4k","<span class=""fixation"">+</span>","null","152","1b_2a","d","14","1b_2a-14","0","","","","","","",""
"","156","prompt","html-keyboard-response","2399","836476","0.0-2399.0","4qcemy4k","<div class=""spr-display"">--- ------ --------- --- --- ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","152","1b_2a","d","14","1b_2a-14","0","","","","","","",""
"","175","spr_word","html-keyboard-response","2400","836651","0.0-2400.0","4qcemy4k","<div class=""spr-display"">The ------ --------- --- --- ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","The","0","21","false","","",""
"","185","spr_word","html-keyboard-response","2401","836838","0.0-2401.0","4qcemy4k","<div class=""spr-display"">The farmer --------- --- --- ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","farmer","1","21","false","","",""
"","182","spr_word","html-keyboard-response","2402","837021","0.0-2402.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed --- --- ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","disclosed","2","21","false","","",""
"","172","spr_word","html-keyboard-response","2403","837194","0.0-2403.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why --- ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","why","3","21","false","","",""
"","180","spr_word","html-keyboard-response","2404","837374","0.0-2404.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the ---------- ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","the","4","21","false","","",""
"","184","spr_word","html-keyboard-response","2405","837558","0.0-2405.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate ------- ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","passionate","5","21","false","","",""
"","177","spr_word","html-keyboard-response","2406","837736","0.0-2406.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher ---- --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","rancher","6","21","false","","",""
"","182","spr_word","html-keyboard-response","2407","837919","0.0-2407.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that --- ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","that","7","21","false","","",""
"","176","spr_word","html-keyboard-response","2408","838096","0.0-2408.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the ------ ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","the","8","21","false","","",""
"","183","spr_word","html-keyboard-response","2409","838280","0.0-2409.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring ----------- ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","boring","9","21","false","","",""
"","178","spr_word","html-keyboard-response","2410","838459","0.0-2410.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman ------ ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","businessman","10","21","false","","",""
"","185","spr_word","html-keyboard-response","2411","838644","0.0-2411.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged ------------- --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","judged","11","21","false","","",""
"","173","spr_word","html-keyboard-response","2412","838819","0.0-2412.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily --- --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","unnecessarily","12","21","false","","",""
"","188","spr_word","html-keyboard-response","2413","839008","0.0-2413.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and --------- ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","and","13","21","false","","",""
"","176","spr_word","html-keyboard-response","2414","839185","0.0-2414.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely ------- -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","intensely","14","21","false","","",""
"","184","spr_word","html-keyboard-response","2415","839370","0.0-2415.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied -- ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","studied","15","21","false","","",""
"","176","spr_word","html-keyboard-response","2416","839547","0.0-2416.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied in ------- ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","in","16","21","false","","",""
"","183","spr_word","html-keyboard-response","2417","839731","0.0-2417.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied in college ---- --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","college","17","21","false","","",""
"","190","spr_word","html-keyboard-response","2418","839922","0.0-2418.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied in college with --- -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","with","18","21","false","","",""
"","180","spr_word","html-keyboard-response","2419","840104","0.0-2419.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied in college with the -----------</div>"," ","152","1b_2a","d","14","1b_2a-14","0","the","19","21","false","","",""
"","239","spr_word","html-keyboard-response","2420","840343","0.0-2420.0","4qcemy4k","<div class=""spr-display"">The farmer disclosed why the passionate rancher that the boring businessman judged unnecessarily and intensely studied in college with the professors.</div>"," ","152","1b_2a","d","14","1b_2a-14","0","professors.","20","21","false","","",""
"","1318","comprehension","html-keyboard-response","2421","841662","0.0-2421.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did the rancher study in college?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","f","152","1b_2a","d","14","1b_2a-14","0","","","","","f","Yes","true"
"","311","feedback","html-keyboard-response","2422","841974","0.0-2422.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","152","1b_2a","d","14","1b_2a-14","0","","","","","","",""
"","null","fixation","html-keyboard-response","2423","842475","0.0-2423.0","4qcemy4k","<span class=""fixation"">+</span>","null","156","1b_2a","d","15","1b_2a-15","0","","","","","","",""
"","102","prompt","html-keyboard-response","2424","842579","0.0-2424.0","4qcemy4k","<div class=""spr-display"">--- ------ --------- --- --- ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","156","1b_2a","d","15","1b_2a-15","0","","","","","","",""
"","168","spr_word","html-keyboard-response","2425","842748","0.0-2425.0","4qcemy4k","<div class=""spr-display"">The ------ --------- --- --- ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","The","0","21","false","","",""
"","208","spr_word","html-keyboard-response","2426","842956","0.0-2426.0","4qcemy4k","<div class=""spr-display"">The artist --------- --- --- ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","artist","1","21","false","","",""
"","163","spr_word","html-keyboard-response","2427","843121","0.0-2427.0","4qcemy4k","<div class=""spr-display"">The artist disclosed --- --- ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","disclosed","2","21","false","","",""
"","188","spr_word","html-keyboard-response","2428","843309","0.0-2428.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why --- ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","why","3","21","false","","",""
"","177","spr_word","html-keyboard-response","2429","843488","0.0-2429.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her ----- ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","her","4","21","false","","",""
"","166","spr_word","html-keyboard-response","2430","843655","0.0-2430.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid ------- ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","rigid","5","21","false","","",""
"","170","spr_word","html-keyboard-response","2431","843826","0.0-2431.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents ---- --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","parents","6","21","false","","",""
"","191","spr_word","html-keyboard-response","2432","844018","0.0-2432.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that --- -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","that","7","21","false","","",""
"","177","spr_word","html-keyboard-response","2433","844196","0.0-2433.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her -------- --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","her","8","21","false","","",""
"","188","spr_word","html-keyboard-response","2434","844385","0.0-2434.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous --------- --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","infamous","9","21","false","","",""
"","176","spr_word","html-keyboard-response","2435","844562","0.0-2435.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend --- ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","boyfriend","10","21","false","","",""
"","182","spr_word","html-keyboard-response","2436","844745","0.0-2436.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met ------- --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","met","11","21","false","","",""
"","180","spr_word","html-keyboard-response","2437","844926","0.0-2437.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly --- --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","briefly","12","21","false","","",""
"","162","spr_word","html-keyboard-response","2438","845089","0.0-2438.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and --------- -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","and","13","21","false","","",""
"","185","spr_word","html-keyboard-response","2439","845275","0.0-2439.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly -------- -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","awkwardly","14","21","false","","",""
"","176","spr_word","html-keyboard-response","2440","845452","0.0-2440.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled -- ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","traveled","15","21","false","","",""
"","208","spr_word","html-keyboard-response","2441","845661","0.0-2441.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled to ------ ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","to","16","21","false","","",""
"","188","spr_word","html-keyboard-response","2442","845851","0.0-2442.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled to Europe ---- ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","Europe","17","21","false","","",""
"","186","spr_word","html-keyboard-response","2443","846038","0.0-2443.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled to Europe with ---- --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","with","18","21","false","","",""
"","196","spr_word","html-keyboard-response","2444","846235","0.0-2444.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled to Europe with some --------</div>"," ","156","1b_2a","d","15","1b_2a-15","0","some","19","21","false","","",""
"","202","spr_word","html-keyboard-response","2445","846438","0.0-2445.0","4qcemy4k","<div class=""spr-display"">The artist disclosed why her rigid parents that her infamous boyfriend met briefly and awkwardly traveled to Europe with some friends.</div>"," ","156","1b_2a","d","15","1b_2a-15","0","friends.","20","21","false","","",""
"","586","comprehension","html-keyboard-response","2446","847026","0.0-2446.0","4qcemy4k","<div class=""comprehension-box"">
                    <p>Did her parents travel to Asia?</p>
                    <p>Press <span class=""key-label"">F</span> for <strong>Yes</strong> &nbsp;|&nbsp;
                    Press <span class=""key-label"">J</span> for <strong>No</strong></p>
                </div>","j","156","1b_2a","d","15","1b_2a-15","0","","","","","j","No","true"
"","278","feedback","html-keyboard-response","2447","847305","0.0-2447.0","4qcemy4k","<div class=""comprehension-box"">
                    <p class=""feedback-correct"">Correct!</p>
                    <p style=""margin-top:20px; font-size:16px; color:#555;"">
                    Press <span class=""key-label"">SPACE</span> to continue.
                    </p>
                </div>"," ","156","1b_2a","d","15","1b_2a-15","0","","","","","","",""
"","null","fixation","html-keyboard-response","2448","847807","0.0-2448.0","4qcemy4k","<span class=""fixation"">+</span>","null","157","1b_2a","a","16","1b_2a-16","0","","","","","","",""
"","123","prompt","html-keyboard-response","2449","847932","0.0-2449.0","4qcemy4k","<div class=""spr-display"">--- ------ ---------- --- --- ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>
                <p style=""font-size:18px; color:#555; margin-top:20px;"">
                    Press <span class=""key-label"">SPACE</span> to begin reading.
                </p>"," ","157","1b_2a","a","16","1b_2a-16","0","","","","","","",""
"","190","spr_word","html-keyboard-response","2450","848123","0.0-2450.0","4qcemy4k","<div class=""spr-display"">The ------ ---------- --- --- ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","The","0","21","false","","",""
"","190","spr_word","html-keyboard-response","2451","848314","0.0-2451.0","4qcemy4k","<div class=""spr-display"">The father ---------- --- --- ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","father","1","21","false","","",""
"","194","spr_word","html-keyboard-response","2452","848509","0.0-2452.0","4qcemy4k","<div class=""spr-display"">The father considered --- --- ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","considered","2","21","false","","",""
"","199","spr_word","html-keyboard-response","2453","848709","0.0-2453.0","4qcemy4k","<div class=""spr-display"">The father considered who --- ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","who","3","21","false","","",""
"","173","spr_word","html-keyboard-response","2454","848883","0.0-2454.0","4qcemy4k","<div class=""spr-display"">The father considered who the ----- ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","the","4","21","false","","",""
"","184","spr_word","html-keyboard-response","2455","849069","0.0-2455.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive ---------- ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","naive","5","21","false","","",""
"","182","spr_word","html-keyboard-response","2456","849252","0.0-2456.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter ---- --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","babysitter","6","21","false","","",""
"","186","spr_word","html-keyboard-response","2457","849439","0.0-2457.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that --- ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","that","7","21","false","","",""
"","177","spr_word","html-keyboard-response","2458","849618","0.0-2458.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the ------ -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","the","8","21","false","","",""
"","187","spr_word","html-keyboard-response","2459","849806","0.0-2459.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky -------- ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","spunky","9","21","false","","",""
"","161","spr_word","html-keyboard-response","2460","849969","0.0-2460.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children ----- ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","children","10","21","false","","",""
"","198","spr_word","html-keyboard-response","2461","850168","0.0-2461.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved ------------ --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","loved","11","21","false","","",""
"","183","spr_word","html-keyboard-response","2462","850352","0.0-2462.0","4qcemy4k","<div class=""spr-display"">The father considered who the naive babysitter that the spunky children loved unexpectedly --- ------------ ------ --- ---- -- --- --------</div>"," ","157","1b_2a","a","16","1b_2a-16","0","unexpectedly","12","21","false","","",""
